0.785398
-2.78092
2.9918
-0.56204
0
-1.51879
1.27627
0.436109
0
-3.0545
2.32819
-1.02064
0
-2.11208
0.883573
-0.650598
0
2.93406
1.52664
-1.49659
0
-2.79803
0.490874
-1.59651
0
2.62806
0.629723
-2.00612
0
2.67969
0.0981744
-2.28168
0
2.31728
-0.191555
-2.58563
0
1.82135
-0.294524
-2.83824
0
2.00716
-0.871917
2.96029
0
1.04481
-0.687224
2.94609
0
1.70329
-1.45444
1.94345
0
0.385916
-1.07992
2.47557
0
1.41286
-1.98173
0.898776
0
-0.190462
-1.47263
2.01982
0
1.14667
-2.47834
0.134059
0
-0.718182
1.27627
1.57156
0
0.922874
-2.95792
-0.457733
0
-1.21798
0.883573
1.12602
0
0.771886
2.85445
-0.972881
0
-1.7021
0.490874
0.679289
0
0.732312
2.38653
-1.45165
0
-2.17839
0.0981747
0.227095
0
0.795507
1.91643
-1.91173
0
-2.65268
-0.294524
-0.236601
0
0.840392
1.43848
-2.3621
0
-3.13032
-0.687223
-0.722276
0
0.770183
0.944883
-2.80816
0
2.66568
-1.07992
-1.25138
0
0.597358
0.422988
3.02918
0
2.16029
-1.47262
-1.87421
